,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
326,male,-0.110922128,0.042587586,-0.083675854,-0.071920574,-0.007038947,-0.025241598,0.039452653,-0.118684351,0.163203537,-0.050062042,0.183411792,0.047624901,-0.267860413,-0.067850858,-0.047013707,0.061597936,-0.203129321,-0.125400841,-0.040475003,-0.056191407,0.057695851,-0.028267311,0.039610572,0.096534252,-0.176584706,-0.241830677,-0.101249635,-0.122529164,0.058785319,-0.102642104,0.000446253,0.014159543,-0.203562304,-0.051548067,-0.000532161,0.016468011,0.003034536,-0.023415104,0.207190841,0.023459658,-0.105776355,0.01098666,0.012265559,0.303268373,0.13707839,-0.00565194,0.045170642,-0.054416422,0.054536261,-0.243389338,0.078226268,0.111399263,0.147552833,-0.018148184,0.009693467,-0.184229702,-0.042794745,0.165973768,-0.21254687,0.190529808,0.073080413,-0.037980665,-0.028751917,-0.020115135,0.137824103,0.069826603,-0.152631924,-0.09633477,0.179163843,-0.155209228,0.027478799,0.011032004,-0.076732114,-0.276121289,-0.199385956,0.077345148,0.349314451,0.209241644,-0.11354664,0.062249377,-0.142518923,-0.016922206,0.029094586,-0.015752826,-0.114181697,0.009478226,-0.108146667,0.101995461,0.165764123,0.044506706,-0.030512545,0.225929245,-0.031827029,-0.013934256,0.02872337,0.036591589,-0.124462873,0.030408056,-0.116775051,0.051688939,-0.02229334,-0.162275448,0.064196855,0.105016388,-0.134472623,0.114886872,0.000865942,-0.055773281,-0.033231348,0.063462541,-0.168163955,-0.051390227,0.134311527,-0.264566869,0.214184061,0.203925788,0.095716961,0.150327638,0.066683859,0.026865782,0.061266784,-0.004724629,-0.164754063,-0.042124242,0.054695059,-0.064426579,0.104991198,0.028670233
327,male,-0.07625626,0.108289786,-0.072251037,-0.059770197,-0.105940804,-0.037041146,-0.01906823,-0.151101083,0.2055998,-0.07805717,0.173297912,-0.096601583,-0.206036657,-0.026772343,-0.057357408,0.071925633,-0.195621878,-0.124286085,-0.164528936,-0.123328663,0.101517797,-0.017546341,0.004551038,-0.025836911,-0.199172616,-0.32054621,-0.102355838,-0.121102154,0.134791926,-0.091781884,0.034924351,-0.003105629,-0.17878446,-0.082011431,0.033760887,-0.036431674,-0.032082215,-0.132303894,0.213014588,0.013436322,-0.166196451,0.031639587,0.118499108,0.202525109,0.185369208,0.015188515,-0.006078826,-0.129930809,0.137278959,-0.204597428,0.112332925,0.169772848,0.20124951,0.116407961,0.195577979,-0.126080051,0.054759234,0.128968477,-0.210512951,0.018768031,0.080552623,0.098528273,-0.044026121,-0.01328831,0.109180704,0.123626366,-0.048387531,-0.071032867,0.141068518,-0.104471192,-0.000696932,0.035149202,-0.085022181,-0.235872,-0.175177842,0.039770823,0.363919765,0.189273104,-0.168674022,-0.000859115,-0.050140873,-0.072162889,0.099196211,-0.063332461,-0.151128232,-0.086694911,-0.020627968,0.092590816,0.1833404,-0.054305315,-0.020814776,0.225327134,0.019242115,-0.087471567,0.000707169,0.023233853,-0.158006683,0.03499373,-0.075777858,-0.043635044,0.172941312,-0.053749774,-0.006730482,0.064193808,-0.226672098,0.093973622,0.046799473,-0.09647081,-0.022487346,-0.065859027,-0.078307442,0.033725463,0.138759911,-0.234835118,0.233449489,0.149171844,-0.014254501,0.147173524,0.041581757,-0.04472357,0.089486048,-0.042265002,-0.092848763,-0.104081623,0.051471297,0.007678311,-0.025841698,-0.012168463
328,male,-0.119022369,0.120449722,0.039676502,-0.104237258,-0.076017849,-0.013527811,-0.016785063,-0.127364114,0.159076378,-0.117295481,0.129995465,-0.01899638,-0.249538407,-0.040711612,-0.053992067,0.085917741,-0.162766084,-0.19488737,-0.183773324,-0.074644215,-0.034445468,0.040063296,-0.040862598,0.04787435,-0.095288292,-0.312848061,-0.049500264,-0.132370472,0.088790812,-0.11756555,-0.048278164,-0.002401107,-0.241471261,-0.107385494,0.029722497,0.020824155,-0.061420426,-0.079942048,0.245962232,0.025648501,-0.147403553,0.056752689,0.014435787,0.235492468,0.229607195,0.011544874,-0.009511038,-0.125070751,0.196602553,-0.292178184,0.097985789,0.130082101,0.122490391,0.08437027,0.125326768,-0.197870404,0.01601013,0.12077444,-0.236236036,0.168557808,0.030028252,-0.155978709,-0.090582937,0.009753947,0.177024424,0.132796988,-0.075451694,-0.164771929,0.27506882,-0.177738249,-0.005036721,0.063758045,-0.000119943,-0.131190747,-0.235180765,0.067106284,0.354290009,0.200685561,-0.244465694,0.027568948,-0.098027386,-0.015445325,0.116009809,0.051959485,-0.122099042,-0.070363782,-0.04392197,0.01088699,0.207738936,0.077000864,-0.08360365,0.261045545,0.011077221,0.01612127,0.117374152,0.018854495,-0.129715547,-0.095935054,-0.147694066,-0.007615101,0.099228688,-0.077172957,-0.017208502,0.138281256,-0.103555799,0.100812614,-0.055338889,-0.022762651,-0.016869869,-0.037371866,-0.084339678,-0.025726888,0.146378458,-0.275418371,0.285419196,0.127728909,-0.01331023,0.122335292,0.087236524,-0.022687795,0.080931246,-0.042606816,-0.162474439,-0.139959261,0.110092491,0.006217246,0.064486653,0.030884109
329,male,-0.11774464,0.117135659,0.05526562,-0.078741364,-0.112184107,0.03156589,0.003015416,-0.051479734,0.233863339,-0.07626088,0.208022684,0.035329182,-0.234651342,-0.064592794,-0.102575965,0.12045902,-0.10003449,-0.107610397,-0.060592342,-0.103547119,0.153681308,0.02745147,-0.059763528,0.041035198,-0.102764606,-0.23196736,-0.056597278,-0.126739964,-0.052047223,-0.218840837,-0.046762723,-0.01349216,-0.083299093,-0.114704162,-0.023167387,0.114950091,-0.049846429,-0.059136242,0.130242839,-0.01090073,-0.099258333,0.100251466,0.062353935,0.302097946,0.182159707,-0.006311364,-0.017716723,-0.04887569,0.233254179,-0.319488525,0.077318691,0.055658087,0.184170574,0.125223249,0.137368396,-0.184920788,-0.002490009,0.133744806,-0.193380356,0.139471203,0.037241034,-0.110698402,-0.049400669,-0.050319601,0.170016214,0.184222117,-0.119748846,-0.106722817,0.104870141,-0.12242648,-0.082656734,0.030337095,-0.117791429,-0.144633919,-0.212212607,0.104287431,0.405035555,0.153072089,-0.224323258,-0.025778539,-0.08040648,0.07541392,0.042648841,-0.015693596,-0.068763182,0.009676281,-0.115451217,0.01251471,0.16362679,-0.015017746,-0.072025202,0.240275562,0.040345572,0.090916827,0.080414899,0.049489167,-0.082769796,-0.014451504,-0.151775405,0.012674302,0.012485729,-0.187123671,-0.006715287,0.008864578,-0.166596785,0.141083926,-0.004003081,0.052794471,-0.084422551,0.011274576,-0.152273387,0.095931061,0.188621908,-0.265400946,0.271092743,0.156865031,0.050740011,0.16177386,0.070475519,0.004768009,0.025147952,-0.060549419,-0.063720554,-0.072053105,0.048166513,0.003448159,0.046056524,0.062754981
330,male,-0.05372265,0.115440361,0.037808426,0.006329387,-0.087533787,-0.066002823,0.019539442,-0.094563894,0.105456546,-0.023911562,0.19942233,-0.066295214,-0.2040537,-0.097768262,-0.090164967,0.144093946,-0.087506212,-0.1475849,-0.145199388,-0.142982885,0.038820442,-0.039606668,-0.012696788,0.005761217,-0.165361434,-0.28663227,-0.037493233,-0.075491548,0.103163943,-0.116979763,-0.000681913,0.03641529,-0.239375129,-0.123523369,0.020145684,0.031882387,-0.007332988,-0.028287485,0.234911948,0.023287579,-0.124515221,0.18834427,0.065544605,0.269626915,0.230483845,0.006239058,0.023652952,-0.100840867,0.126198307,-0.269186139,0.037415825,0.135207936,0.118394092,0.133395135,0.059107367,-0.103279084,0.005607532,0.111065865,-0.211725548,0.089392312,0.025026824,-0.119009398,-0.027658548,-0.060499378,0.141819611,0.085661069,-0.023349572,-0.10851977,0.184680223,-0.183481514,-0.021426661,-0.00880673,-0.022553105,-0.076397076,-0.336768895,0.104915552,0.291063905,0.222718388,-0.224789873,0.061120793,-0.085260555,0.044239439,0.038748961,-0.04143595,-0.086154632,-0.047484122,-0.066829905,0.031473648,0.188175604,-0.016375013,-0.018549448,0.216967255,0.03172984,0.034245536,0.065445021,0.020057105,-0.188775495,-0.074564978,-0.126862079,-0.025075458,0.03173773,-0.078644402,0.096023366,0.096593939,-0.182295933,0.135064036,-0.080188423,-0.04467877,-0.058645226,0.060640082,-0.000955181,0.020723745,0.112163693,-0.197963744,0.324466586,0.188831583,-0.018664913,0.106299929,0.110488907,0.001635425,-0.0317095,0.0180436,-0.030096712,-0.117674462,0.008827867,-0.020581203,0.079190537,0.07122463
331,male,-0.106634706,0.089360267,0.029918982,0.045721166,-0.093052253,-0.002915306,-0.006685687,-0.068715423,0.085607894,0.046198443,0.072524495,0.004292101,-0.268697739,0.019314341,-0.072820827,0.106129088,-0.094606057,-0.069407657,-0.130749255,-0.123820692,0.022983104,0.038299948,0.098827399,0.002462562,-0.143428311,-0.225685567,-0.079460859,-0.014183477,0.053531133,-0.068184502,0.027153261,0.031556189,-0.27287364,-0.12401554,0.05407482,0.055490393,-0.011347845,-0.054054264,0.152680695,0.026458897,-0.143168464,0.030509979,0.126998454,0.289594293,0.258918017,0.061401095,-0.061892997,-0.046244144,0.121358186,-0.274433315,0.089464568,0.096851707,0.109931692,0.046452209,0.080874868,-0.137415767,0.074792176,0.096153229,-0.140300155,0.039471298,0.06634514,-0.074878395,-0.009897703,-0.051814236,0.02902751,0.022819426,-0.030219361,-0.128464654,0.112374105,-0.157533526,0.039611336,0.078311749,-0.064882293,-0.127929196,-0.403764546,0.038449083,0.371085376,0.129889116,-0.105430298,0.010623159,0.004921236,0.049173884,0.028195238,-0.017618291,-0.129899889,-0.070920199,-0.115861118,0.06432496,0.174317926,-0.02608156,-0.082646191,0.150048882,0.00764741,-0.061896563,0.062966526,0.15994066,-0.156959504,-0.02226498,-0.170020372,0.018443814,0.070906103,-0.124679513,0.034758799,0.125602007,-0.203020036,0.083175182,-0.024138108,-0.065562442,-0.023834653,-0.034397006,-0.171257511,0.029447056,0.139913157,-0.219959781,0.196681097,0.20049198,-0.098108381,0.080707923,0.072607853,0.068212427,-0.038421415,0.06537959,-0.053102016,-0.167621791,0.013766726,-0.035605609,0.035965502,0.050790079
332,male,-0.074670717,0.138241991,0.007113364,-0.035211261,-0.029552691,-0.045362156,0.028124718,-0.113214508,0.186158702,-0.039333124,0.232687593,0.006612068,-0.27852273,-0.078461379,-0.028082371,0.084822617,-0.169047892,-0.075082392,-0.130789801,-0.159348279,0.037666582,-0.030044584,0.099682093,-0.031924233,-0.167690098,-0.300554007,-0.053665865,-0.104343526,0.047585964,-0.130225897,0.089206062,0.011090218,-0.217872307,-0.070496246,-0.000511549,0.077345207,-0.075311109,-0.088298306,0.272897661,0.056813169,-0.105513006,0.048581846,-0.007448032,0.226695001,0.204755142,-0.005656112,0.040233839,-0.167400241,0.220698342,-0.187065989,0.020184578,0.173459262,0.15530993,0.048266768,0.055141304,-0.029291501,0.070566341,0.131196737,-0.25171265,0.025951572,0.088091336,-0.173827946,-0.113913983,-0.019067457,0.07725703,0.051839028,-0.050694257,-0.120285094,0.240573227,-0.099620715,-0.068954222,0.083678991,-0.059305385,-0.19139725,-0.258170128,0.088065594,0.374392271,0.105423242,-0.11539875,0.023524016,-0.115939446,-0.054727852,-0.013393795,0.060129501,-0.10147588,-0.119354963,-0.094181724,0.078280017,0.196957901,-0.074699767,-0.056087777,0.153355896,0.009052552,0.039412342,-0.000509774,0.042340927,-0.202446103,0.064704731,-0.083840653,-0.04517791,0.131666064,-0.123640969,0.013539907,0.041261621,-0.212028623,0.152771071,-0.024665873,-0.116174653,0.041303068,-0.095891528,-0.042594943,0.018076394,0.140469953,-0.278836578,0.283020139,0.212242991,-0.003641052,0.144788429,0.063472889,0.05143138,0.028992597,-0.010238253,-0.166303501,-0.156312734,-0.001895151,0.069442183,0.021058567,-0.02100553
333,male,-0.050741822,0.030192547,0.026458938,-0.029918164,-0.025739472,-0.04670994,-0.018524241,-0.155848652,0.175439388,-0.065885827,0.181668922,0.00420185,-0.200249076,-0.043941014,-0.091241241,0.057579331,-0.167772919,-0.081698112,-0.033657782,-0.132518187,0.104991868,0.099629767,0.078273535,-0.032628439,-0.117289111,-0.231672257,-0.097900361,-0.116018504,0.090816356,-0.082394116,0.097994439,0.042874232,-0.161646515,-0.02239399,0.025500014,0.018294297,-0.056729544,-0.00325517,0.193160012,0.059813775,-0.125189617,-0.034138009,-0.027101815,0.288534582,0.121450044,0.098490596,-0.009690467,-0.12116769,0.066608064,-0.169993907,0.001971618,0.199293002,0.055421188,-0.009627502,0.080162369,-0.127561271,0.042608108,0.017443674,-0.213344216,0.086398773,0.11455027,-0.047617525,-0.003758248,-0.011428282,0.087078989,-0.034898717,-0.087068208,-0.07493937,0.169620022,-0.163665205,-0.047025442,0.065374792,-0.091722295,-0.224966496,-0.250435412,-0.053821962,0.434751779,0.109129295,-0.062959455,0.055843949,-0.078555554,0.002766751,0.101366736,0.004887324,-0.117618322,0.035110012,-0.09489923,0.0307329,0.107779041,-0.065196976,-0.069462486,0.182947367,-0.032786764,-2.45E-05,0.0307632,0.051737726,-0.092908144,0.058472238,-0.105557099,-0.01073391,0.033923209,-0.124474302,0.077162452,0.081537664,-0.148527846,0.146704525,0.02891949,-0.062106878,-0.037199173,0.038344368,-0.184818119,-0.038469434,0.172880441,-0.258226842,0.178230613,0.233613253,0.02474943,0.15828383,0.071912207,0.085256949,-0.048257209,-0.014279865,-0.126722127,-0.124238759,-0.062887534,0.038144957,0.029872227,0.024292532
334,male,-0.088877037,0.065636255,0.131353974,-0.050872553,-0.086324915,-0.037162427,-0.03066361,-0.022625506,0.091071807,-0.079729594,0.290660322,-0.056601156,-0.253863662,-0.086507462,-0.0553913,0.160051808,-0.003242612,-0.100432873,-0.172034785,-0.141085178,0.055204313,0.079734594,-0.006325617,0.003674664,-0.192752257,-0.29893446,-0.049621202,-0.000180945,-0.037594989,-0.180110574,0.018949453,0.095851824,-0.18720682,-0.122165337,0.08785034,0.126460537,-0.083590418,-0.112408414,0.14056243,0.073425129,-0.101261191,0.076262027,0.095568463,0.340406239,0.142789572,0.030298179,0.032243803,-0.011165695,0.117191076,-0.311181098,0.05987028,0.086982273,0.150933057,0.069851458,0.1796083,-0.135577679,0.060519792,0.188613638,-0.19696711,0.1216885,0.046087146,-0.077304646,-0.090157598,-0.096090615,0.118130393,0.084125042,-0.139059082,-0.105758063,0.114215121,-0.091787741,0.005615473,0.123784527,-0.107823454,-0.184615597,-0.249658525,0.111140214,0.335208416,0.148398682,-0.233321488,-0.049448773,0.064439073,0.063829958,0.028027989,0.014176839,-0.056997947,-0.038056098,-0.075062715,0.031297237,0.168319657,0.03797701,-0.072279938,0.275178075,0.017929789,-0.055527363,0.052612819,0.004346825,-0.133333564,-0.050301626,-0.097912699,0.010754425,0.061352175,-0.160062701,-0.04465954,0.051646505,-0.14611432,0.141955256,-0.083035164,0.005294438,-0.0315983,-0.006169595,-0.149161935,0.023894653,0.124685273,-0.283914149,0.154275149,0.221833199,0.024057277,0.082322821,0.115336575,0.002216136,0.070296079,0.029004946,-0.077807412,-0.164275423,0.014258922,-0.089455418,0.021848194,-0.023805857
335,male,-0.10398338,0.13952218,-0.021208923,-0.053024787,-0.106577739,-0.036034293,-0.061519153,-0.16753532,0.199580684,-0.051633768,0.195197478,-0.010661839,-0.23055248,-0.047705717,-0.135545269,0.077648044,-0.215046316,-0.126770779,-0.055405416,-0.09405876,0.06698443,0.027542084,0.106186643,0.065315902,-0.160715476,-0.265780985,-0.061481848,-0.142852873,0.046892114,-0.080264956,-0.060059302,0.029644541,-0.215070799,-0.131557763,0.023753081,0.064657569,0.01248733,-0.07594718,0.215871513,0.074605256,-0.064277656,-0.033537831,0.082383439,0.296244323,0.186068892,0.021706054,0.024562268,-0.08115606,0.119090565,-0.217841029,0.045176819,0.16186519,0.14385812,0.020538941,0.038113974,-0.15762046,0.01668421,0.107963309,-0.191192433,0.089887068,0.127736181,0.039163291,-0.066685602,-0.041121572,0.21099703,0.097336248,-0.134753674,-0.063996293,0.110184327,-0.129592836,-0.055788569,0.001892115,-0.114324123,-0.175893754,-0.229552642,-0.002112066,0.463042378,0.127426431,-0.114076078,-0.005506106,-0.143128633,-0.082513541,-0.007878956,-0.018664159,-0.15180923,0.031291984,-0.088300385,0.062421814,0.194889665,0.031985708,-0.047790788,0.215293199,0.008041214,-0.003018662,0.053931002,0.05568634,-0.138519779,0.017942101,-0.146518692,0.033653345,-0.03445746,-0.170244217,-0.011284988,0.051988345,-0.205411047,0.046992451,0.023598341,-0.084804982,-0.056384049,-0.02735392,-0.218115523,-0.033925738,0.18783772,-0.246984035,0.153257728,0.186918676,0.110627577,0.168980405,0.104505099,0.024188392,0.048289079,0.024897825,-0.074346073,-0.136299253,0.019513872,-0.057899389,0.081950314,0.033835243
336,male,-0.074611366,0.028676629,-0.009603262,-0.094510868,-0.081106216,-0.033951998,0.013275556,-0.069971263,0.168063164,-0.017332003,0.147626489,-0.011632219,-0.230742604,-0.017701361,-0.024182368,0.11179769,-0.067595854,-0.173156857,-0.161911696,-0.118091837,-0.105028041,-0.023620974,0.018469252,0.008192606,-0.180727601,-0.296922743,-0.070358202,-0.111165211,0.061391801,-0.088071704,-0.030441716,0.047301508,-0.177797049,-0.060958467,0.048882447,0.082043298,-0.034600742,-0.018397305,0.272825986,0.107568413,-0.193960354,0.127581418,0.119784564,0.283852607,0.198552459,-0.017637853,0.058962435,-0.040307708,0.17083393,-0.234524965,0.181242213,0.079601333,0.205319047,0.041130934,0.211599007,-0.126854926,-0.025168208,0.094525978,-0.159695342,0.119649582,0.085418388,0.049891334,-0.086833678,-0.071011439,0.136159271,0.131230906,-0.053572088,-0.125744835,0.19136101,-0.159652025,-0.016958052,0.066549741,-0.047713012,-0.088268138,-0.253701866,0.118967935,0.348874301,0.158737972,-0.184765384,0.05593843,-0.012762839,-0.074339628,0.016602838,-0.033178087,-0.154488012,0.037675746,-0.052184589,-0.007706724,0.213310808,0.03276252,0.00386435,0.161260247,0.032640774,0.012140334,0.071335785,0.033008002,-0.176153064,-0.079112507,-0.148819312,-0.054338478,0.061233219,-0.133100897,0.041577891,0.059974357,-0.204068542,0.120615706,-0.033540569,-0.06323041,-0.033241861,0.174070016,-0.039850295,-0.05420373,0.11753118,-0.240365803,0.176470816,0.119910426,-0.044382852,0.027004138,0.079614528,0.019238718,0.016926182,0.111063495,-0.045172065,-0.133616418,-0.021266088,-0.013655068,0.036224172,0.116422042
337,male,-0.132961571,0.151241556,0.060892969,-0.048663355,-0.054112628,-0.013504485,-0.052540146,-0.089967504,0.184574187,-0.01902106,0.227774635,0.003067579,-0.175320908,-0.187927276,0.034305625,0.069645993,-0.113986656,-0.165717214,-0.079019606,-0.093313791,0.022037331,0.042068746,0.034660451,0.029131543,-0.273768216,-0.403247654,-0.068988264,-0.098701924,0.032542348,-0.141168445,0.019617045,0.106836461,-0.197548613,-0.106545053,0.063555866,0.198865548,-0.052686043,-0.026743956,0.169366583,0.072200552,-0.168189198,0.101819843,0.067266285,0.384362817,0.225979626,-0.009052359,0.060449485,-0.101724483,0.209679976,-0.24824743,0.093349278,0.208390504,0.090719394,0.057038452,0.166405246,-0.055594355,-0.029243093,0.181708083,-0.206531882,0.09933617,0.09298414,-0.008849332,-0.112527966,-0.125336662,0.112102561,0.122938171,-0.147387847,-0.104250632,0.130170003,-0.094638079,-0.051963352,0.138908386,-0.13589111,-0.17652303,-0.312841415,0.12141569,0.360827357,0.081616327,-0.15620175,-0.034648061,-0.060801435,0.024245568,-0.011501078,0.016201198,-0.118775666,-0.054918155,-0.034700096,0.098611109,0.228312135,0.078435823,0.003862457,0.20254156,0.015206423,0.005428776,0.011304898,0.10110914,-0.147740692,-0.032476716,-0.177321419,-0.019624949,0.081583604,-0.136911809,-0.000392038,0.110213205,-0.253658742,0.163282573,0.047096465,-0.025734704,0.056676831,-0.012696598,-0.109984785,0.015031081,0.158212438,-0.308968127,0.235461816,0.193307787,0.057659063,0.089431457,0.094259858,-0.009973431,-0.026108928,-0.039104987,-0.084614024,-0.098612808,0.009736716,-0.018108264,-0.041269667,-0.039371729
338,male,-0.045132291,0.053869244,0.102575749,-0.067844942,-0.01946852,-0.104929358,0.020037189,-0.107152782,0.14954932,-0.095274791,0.207849726,-0.01019517,-0.272302628,0.034577154,-0.042715985,0.108471245,-0.18490243,0.021326661,-0.158972502,-0.076282598,0.051989555,0.039086342,0.069150202,-0.077862427,-0.102400146,-0.27996105,-0.11321348,-0.080650851,-0.014789168,-0.036267497,0.124635279,0.006791784,-0.207582474,-0.063441575,-0.01245698,0.016184144,-0.094545215,-0.028550442,0.22556743,0.050210904,-0.150363296,0.115756467,0.011544038,0.213764578,0.201229066,0.042466179,-0.020337936,-0.069918483,0.187198773,-0.267836452,0.052365683,0.109321788,0.188300505,0.061538342,0.157785982,-0.13636218,0.075106978,0.133250535,-0.241905257,0.097811744,0.097407497,-0.045319963,0.051676102,0.03405083,0.076457724,0.059916746,-0.097607091,-0.057250049,0.234894931,-0.113036834,0.029072952,0.020206042,-0.112508856,-0.206793949,-0.272307515,0.03037101,0.294839382,0.136455625,-0.168028697,-0.077305451,-0.107632078,-0.003529031,9.07E-05,-0.020893503,-0.076339871,-0.076099344,-0.095802337,0.006760661,0.142085016,-0.064960316,-0.048404995,0.320343345,-0.000952829,-0.028213276,-0.02018383,-0.015342489,-0.216074973,-0.035131223,-0.175572023,-0.026070226,0.031116091,-0.148781657,0.000517299,0.144713834,-0.19357726,0.184789374,-0.070541255,-0.037515167,-0.054727882,0.046959925,-0.121245094,0.008082701,0.162737712,-0.146109894,0.261071384,0.200600341,-0.050628081,0.073917501,0.055927686,0.018708814,-0.024806406,0.036675781,-0.16879642,-0.151551992,-0.03715248,0.037387818,0.020095762,0.058450863
339,male,-0.135950834,0.10142561,0.108116679,-0.104403406,-0.08649002,-0.049438197,-0.031988878,-0.029238153,0.151205823,-0.021473236,0.147315815,0.029811673,-0.196404383,0.013921317,0.010326568,0.118295684,-0.105550349,-0.110742167,-0.140747026,-0.127417803,-0.005649343,0.089062259,0.073597945,-0.023668021,-0.105050363,-0.3440862,-0.058892634,-0.082201287,0.102558129,-0.128654793,0.018310457,-0.045973092,-0.237954795,-0.099821359,0.062085163,0.064544663,-0.089033134,-0.094951853,0.260344833,0.064550281,-0.167039454,0.057019129,0.104070887,0.262033343,0.164500386,0.045672536,0.07554169,-0.056388747,0.115955487,-0.259528339,0.169187561,0.112300545,0.093541265,0.086060867,0.13756907,-0.152805477,0.027872007,0.118546739,-0.130225956,0.114958741,0.145532936,-0.038213663,-0.080713086,-0.031184653,0.178739667,0.090326071,-0.102338016,-0.158054903,0.035141677,-0.10530179,-0.056651071,0.040655617,-0.090791494,-0.053025909,-0.310464054,0.099625275,0.346790105,0.069519766,-0.149053946,0.009185955,-0.077746391,0.00539704,0.007757398,0.048440266,-0.136323333,-0.023792051,-0.029477911,0.037393954,0.17964901,0.015968753,-0.05272083,0.118260264,0.003302556,0.019321071,-0.015928281,0.091699623,-0.19125852,-0.074177071,-0.065823093,-0.020913731,0.086125448,-0.071500421,-0.009730309,0.152021021,-0.277987152,0.162162229,-0.059728101,-0.07997188,0.015783537,0.068672314,-0.069509849,-0.035112746,0.07658235,-0.218569666,0.258456081,0.24859938,-0.042228676,0.101406507,0.102978036,0.02806385,0.024758378,0.147123605,-0.099818125,-0.141572356,-0.00590227,0.052028183,0.034317754,0.055931322
340,male,-0.07203117,0.226275489,0.128489077,-0.09270829,-0.200678989,0.034643263,-0.07250312,-0.045441315,0.046890605,-0.034180235,0.309840143,-0.070678078,-0.293143868,0.014026819,-0.061074913,0.108319581,-0.136995122,-0.099736974,-0.127196103,-0.070184678,0.028206136,0.063053951,-0.0349315,0.00932597,-0.1166832,-0.298509181,0.006291565,-0.043894064,0.066723481,-0.170359403,-0.033407182,0.076256558,-0.161908746,-0.093676656,0.017873231,0.04762334,-0.03111792,-0.097460546,0.129099265,0.019802472,-0.153005242,0.065788001,0.041590746,0.303261906,0.144532681,-0.022166939,0.036250722,-0.046584334,0.097699583,-0.215099499,0.058450222,0.130798683,0.247426674,0.040937465,0.042139158,-0.158265948,-0.032009799,0.14303124,-0.217107698,0.106471002,0.097157881,-0.11914131,-0.049300205,-0.172976896,0.147889197,0.123283915,-0.108349167,-0.108211048,0.152267218,-0.03611508,-0.060041085,0.082657412,-0.108758159,-0.113853969,-0.198938459,0.078056291,0.309917748,0.145644456,-0.268515795,-0.106880225,-0.028803471,-0.001215853,-0.044699326,0.047609132,-0.112515539,-0.027727045,-0.082478531,0.067934513,0.14975448,-0.042873174,-0.053869553,0.232681826,0.036080141,-0.041754916,0.069640577,0.056509778,-0.163405374,-0.061910167,-0.114275552,-0.02848053,0.010055598,-0.194531009,-0.049836773,0.101837724,-0.11505466,0.121179648,-0.037794936,-0.000837648,-0.014459098,-0.007124577,-0.01163337,-0.062447216,0.189318389,-0.19660759,0.153686702,0.160266578,0.028222244,0.109095626,0.083222635,0.052077048,0.025022572,-0.036993645,-0.062626369,-0.16852352,0.06614694,-0.059655577,0.051802486,0.006608396
341,male,-0.051433373,0.10725525,0.05972068,0.04672692,-0.047814783,-0.098469719,0.012492903,-0.153597444,0.128574789,0.01637096,0.215720013,-0.089550003,-0.196953744,-0.116840512,-0.080224812,0.073067233,-0.156699404,-0.037683651,-0.129473567,-0.035721339,0.032770082,0.008263458,0.135194361,-0.001155011,-0.046825767,-0.364679217,-0.08911743,-0.055193163,0.128904194,-0.060645021,-0.01985197,0.046772346,-0.254924893,-0.187099472,0.016040374,-0.015122975,0.021273704,-0.050457641,0.253164619,-0.00000245,-0.151049346,0.094435945,0.079599217,0.25878796,0.206982136,0.039412826,-0.011689352,-0.090830103,0.099263646,-0.148929596,0.026744615,0.201222628,0.115052365,0.014289048,0.032464158,-0.085847259,-0.006242829,0.152479857,-0.187902868,0.048483297,0.085854493,-0.012367962,0.022910599,-0.008202488,0.123371407,0.0610268,-0.061937161,-0.144629493,0.081878513,-0.144823283,0.012606073,9.64E-05,-0.121329337,-0.11980471,-0.319332212,0.036940735,0.390404552,0.061257988,-0.180687621,0.011421897,-0.153530449,-0.078147039,0.048802864,0.055265456,-0.069859818,-0.050222013,-0.097837232,0.003700934,0.143324405,0.006494635,-0.052996092,0.187482059,-0.002459273,-0.018155245,0.003043667,0.015961185,-0.199670672,0.025560131,-0.158744484,-0.00014687,-0.010500457,-0.05795642,0.022407942,0.127310678,-0.200086668,0.096450575,0.008102637,-0.056225594,0.025820479,-0.031805269,-0.048590839,-0.036217581,0.10230758,-0.205255836,0.25205794,0.154596195,0.029915638,0.11848364,0.067217439,0.047957584,0.027090169,0.098283656,-0.069961034,-0.104497977,-0.0000603,-0.029301377,0.077083625,0.002935282
